Song 15/30, page 1/2, title = Dance Express - Dziewczyny (time: 13:12:26).
Song 16/30, page 1/2, title = Dance Express - Gdy śliczna panna (time: 13:12:27).
Song 17/30, page 1/2, title = Dance Express - Hey'a ho! (time: 13:12:27).
Song 18/30, page 1/2, title = Dance Express - Jadwiga (time: 13:12:28).
Song 19/30, page 1/2, title = Dance Express - Jak anioł (time: 13:12:29).
Song 20/30, page 1/2, title = Dance Express - Jak narkotyk (time: 13:12:29).
Song 21/30, page 1/2, title = Dance Express - Jak ty na imie masz (time: 13:12:30).
Song 22/30, page 1/2, title = Dance Express - Jolka, Jolanta (time: 13:12:31).
Song 23/30, page 1/2, title = Dance Express - Kolejny raz (time: 13:12:31).
Song 24/30, page 1/2, title = Dance Express - Król Disco (Dance Rmx) (time: 13:12:32).
Song 25/30, page 1/2, title = Dance Express - Landrynki i ja (time: 13:12:33).
Song 26/30, page 1/2, title = Dance Express - Łapy w górę (time: 13:12:33).
Song 27/30, page 1/2, title = Dance Express - Maluch (time: 13:12:34).
Song 28/30, page 1/2, title = Dance Express - Maniuś (time: 13:12:35).
Song 29/30, page 1/2, title = Dance Express - Muza gra głośno (time: 13:12:36).
Song 30/30, page 1/2, title = Dance Express - Odchodzę stąd (time: 13:12:36).
Song 1/30, page 2/2, title = Dance Express - Pada deszcz (time: 13:12:37).
Song 2/30, page 2/2, title = Dance Express - Piękne Panie (time: 13:12:38).
Song 3/30, page 2/2, title = Dance Express - Powiedz mi (time: 13:12:46).
Song 4/30, page 2/2, title = Dance Express - Proza życia (time: 13:12:46).
Song 5/30, page 2/2, title = Dance Express - Rock & Roll (time: 13:12:47).
Song 6/30, page 2/2, title = Dance Express - Świt (time: 13:12:47).
Song 7/30, page 2/2, title = Dance Express - Tak mało wiem (time: 13:12:48).
Song 8/30, page 2/2, title = Dance Express - Taki dzień (time: 13:12:48).
Song 9/30, page 2/2, title = Dance Express - Tequila (time: 13:12:49).
Song 10/30, page 2/2, title = Dance Express - To ostatnia niedziela (time: 13:12:50).
Song 11/30, page 2/2, title = Dance Express - To właśnie Ty (time: 13:12:50).
Song 12/30, page 2/2, title = Dance Express - Twoje Ciało (time: 13:12:51).
Song 13/30, page 2/2, title = Dance Express - Wal na salę (time: 13:12:51).
Song 14/30, page 2/2, title = Dance Express - Wiem (time: 13:12:52).
Song 15/30, page 2/2, title = Dance Express - Z dumą na maxa (time: 13:12:53).
Song 16/30, page 2/2, title = Dance Express - Życie Playboya (time: 13:12:53).
Song 1/30, page 1/1, title = Daniel Dobraszkiewicz - Jedno serce (time: 13:12:55).
Song 2/30, page 1/1, title = Daniel Dobraszkiewicz - Już tyle lat (time: 13:12:55).
Song 3/30, page 1/1, title = Daniel Dobraszkiewicz - Nikt Jak Ty (time: 13:12:56).
Song 4/30, page 1/1, title = Daniel Dobraszkiewicz - Pomyliłem się (time: 13:12:57).
Song 5/30, page 1/1, title = Daniel Dobraszkiewicz - Samotna dziewczyna (time: 13:12:57).
Song 6/30, page 1/1, title = Daniel Dobraszkiewicz - Żyjemy tylko jeden raz (time: 13:12:58).
Song 1/30, page 1/1, title = Danielo - Jesteś moim kociakiem (time: 13:12:59).
Song 2/30, page 1/1, title = Danielo - Lubisz tańczyć (time: 13:13:00).
Song 3/30, page 1/1, title = Danielo - Miłość jest jak ogień (time: 13:13:01).
Song 4/30, page 1/1, title = Danielo - Twoje łzy (time: 13:13:01).
Song 5/30, page 1/1, title = Danielo - Zwinna kotka (time: 13:13:02).
Song 1/30, page 1/1, title = Dziku - Chcę cofnąć czas (time: 13:13:03).
Song 2/30, page 1/1, title = Dziku - Dla Ciebie (time: 13:13:04).
Song 3/30, page 1/1, title = Dziku - Gdy Całuje Mnie (time: 13:13:05).
Song 4/30, page 1/1, title = Dziku - Lubię Cię (time: 13:13:05).
Song 5/30, page 1/1, title = Dziku - Masz w sobie to coś (time: 13:13:06).
Song 6/30, page 1/1, title = Dziku - Na Niebie Gwiazdka (time: 13:13:07).
Song 7/30, page 1/1, title = Dziku - Niedostępna (time: 13:13:08).
Song 8/30, page 1/1, title = Dziku - Przez jedno spojrzenie (time: 13:13:08).
Song 9/30, page 1/1, title = Dziku - Spełniaj marzenia (time: 13:13:09).
Song 10/30, page 1/1, title = Dziku - Sumienie (time: 13:13:10).
Song 11/30, page 1/1, title = Dziku - Szara Rzeczywistość (time: 13:13:10).
Song 12/30, page 1/1, title = Dziku - Ty jesteś Tą (time: 13:13:11).
Song 13/30, page 1/1, title = Dziku - Za każdy uśmiech Twój (time: 13:13:12).
Song 1/30, page 1/4, title = Drossel - A teraz kochaj mnie (time: 13:13:13).
Song 2/30, page 1/4, title = Drossel - A teraz tańcz (time: 13:13:13).
Song 3/30, page 1/4, title = Drossel - Ach te oczy twe (time: 13:13:14).
Song 4/30, page 1/4, title = Drossel - Baby I Love You (time: 13:13:15).
Song 5/30, page 1/4, title = Drossel - Balety z kolesiami (time: 13:13:16).
Song 6/30, page 1/4, title = Drossel - Bez Ciebie żyć nie umiem (time: 13:13:16).
Song 7/30, page 1/4, title = Drossel - Będę tam gdzie Ty (time: 13:13:17).
Song 8/30, page 1/4, title = Drossel - Bliska moim myślom (time: 13:13:18).
Song 9/30, page 1/4, title = Drossel - Boska, boska (time: 13:13:18).
Song 10/30, page 1/4, title = Drossel - Boso przez świat (time: 13:13:19).
Song 11/30, page 1/4, title = Drossel - Byłaś snem (time: 13:13:20).
Song 12/30, page 1/4, title = Drossel - Cały mój świat to Ty (time: 13:13:20).
Song 13/30, page 1/4, title = Drossel - Chciałbym mieć cię tylko dla siebie (time: 13:13:21).
Song 14/30, page 1/4, title = Drossel - Chciałbym oddać Tobie moje sny (time: 13:13:22).
Song 15/30, page 1/4, title = Drossel - Chodź ze mną tańczyć mała (time: 13:13:22).
Song 16/30, page 1/4, title = Drossel - Co ja zrobiłem, że się ożeniłem (time: 13:13:23).
Song 17/30, page 1/4, title = Drossel - Co za noc (time: 13:13:24).
Song 18/30, page 1/4, title = Drossel - Daj Na Luz (time: 13:13:24).
Song 19/30, page 1/4, title = Drossel - Dla mamy (time: 13:13:25).
Song 20/30, page 1/4, title = Drossel - Dla nich (time: 13:13:26).
Song 21/30, page 1/4, title = Drossel - Ej Ej Szalej Ze Mną (time: 13:13:27).
Song 22/30, page 1/4, title = Drossel - Fajny Biust (time: 13:13:27).
Song 23/30, page 1/4, title = Drossel - Gdybym mógł cofnąć czas (time: 13:13:28).
Song 24/30, page 1/4, title = Drossel - Gdzie podziały się marzenia (time: 13:13:29).
Song 25/30, page 1/4, title = Drossel - Gitara Ty i Ja (time: 13:13:29).
Song 26/30, page 1/4, title = Drossel - Gorące wakacje (time: 13:13:30).
Song 27/30, page 1/4, title = Drossel - Hej dziewczyno czy Ty wiesz (time: 13:13:31).
Song 28/30, page 1/4, title = Drossel - Hej hello zrobimy dziś show (time: 13:13:32).
Song 29/30, page 1/4, title = Drossel - Impreza rozbierana (time: 13:13:32).
Song 30/30, page 1/4, title = Drossel - Ja bez Ciebie żyć nie mogę (time: 13:13:33).
Song 1/30, page 2/4, title = Drossel - Ja bez Ciebie żyć nie umiem 2013 (time: 13:13:34).
Song 2/30, page 2/4, title = Drossel - Ja chce mieć żone (time: 13:13:35).
Song 3/30, page 2/4, title = Drossel - Ja mam siłę ja mam moc (time: 13:13:36).
Song 4/30, page 2/4, title = Drossel - Ja się śmieje , ja się bawię (time: 13:13:36).
Song 5/30, page 2/4, title = Drossel - Jak ja kocham Cię (time: 13:13:37).
Song 6/30, page 2/4, title = Drossel - Jak się bawić to się bawić (time: 13:13:38).
Song 7/30, page 2/4, title = Drossel - Jak zakochać się (time: 13:13:38).
Song 8/30, page 2/4, title = Drossel - Jambolea (time: 13:13:39).
Song 9/30, page 2/4, title = Drossel - Jestem jaki jestem (time: 13:13:40).
Song 10/30, page 2/4, title = Drossel - Jestem obok Ciebie (time: 13:13:40).
Song 11/30, page 2/4, title = Drossel - Jestem Zakochany feat Sequence  (time: 13:13:41).
Song 12/30, page 2/4, title = Drossel - Jesteś moim aniołem (time: 13:13:42).
Song 13/30, page 2/4, title = Drossel - Jesteś wszystkim (time: 13:13:42).
Song 14/30, page 2/4, title = Drossel - Już na zawsze razem (time: 13:13:43).
Song 15/30, page 2/4, title = Drossel - Już opadam z sił (time: 13:13:44).
Song 16/30, page 2/4, title = Drossel - Kawalerskie łowy (time: 13:13:45).
Song 17/30, page 2/4, title = Drossel - Kochac Ciebie Zawsze Chce (time: 13:13:45).
Song 18/30, page 2/4, title = Drossel - Krótki list (time: 13:13:46).
Song 19/30, page 2/4, title = Drossel - Lato (time: 13:13:47).
Song 20/30, page 2/4, title = Drossel - Lubię to (time: 13:13:47).
Song 21/30, page 2/4, title = Drossel - Ma Kochana uwierz mi (time: 13:13:48).
Song 22/30, page 2/4, title = Drossel - Mam tego dość (time: 13:13:48).
Song 23/30, page 2/4, title = Drossel - Mariolka (time: 13:13:49).
Song 24/30, page 2/4, title = Drossel - Melanż u Romka (time: 13:13:50).
Song 25/30, page 2/4, title = Drossel - Mogłbym z Toba robic aj ja jaj (time: 13:13:50).
Song 26/30, page 2/4, title = Drossel - Mogło być inaczej (time: 13:13:51).
Song 27/30, page 2/4, title = Drossel - Moja gitara (time: 13:13:52).
Song 28/30, page 2/4, title = Drossel - Na zawsze razem (time: 13:13:52).
Song 29/30, page 2/4, title = Drossel - Najprawdziwsza Miłość  (time: 13:13:53).
Song 30/30, page 2/4, title = Drossel - Najważniejsza (time: 13:13:54).
Song 1/30, page 3/4, title = Drossel - Nasze dziewczyny (time: 13:13:55).
Song 2/30, page 3/4, title = Drossel - Nienawidze tej roboty (time: 13:13:56).
Song 3/30, page 3/4, title = Drossel - Nieważne jak (time: 13:13:56).
Song 4/30, page 3/4, title = Drossel - Obok Ciebie (time: 13:13:57).
Song 5/30, page 3/4, title = Drossel - Ona dla Ciebie, dla Ciebie on (time: 13:13:58).
Song 6/30, page 3/4, title = Drossel - Pare chwil (time: 13:13:58).
Song 7/30, page 3/4, title = Drossel - Piękna i Szalona (time: 13:13:59).
Song 8/30, page 3/4, title = Drossel - Pij piwko (time: 13:14:00).
Song 9/30, page 3/4, title = Drossel - Po prostu kochaj (time: 13:14:00).
Song 10/30, page 3/4, title = Drossel - Poczuć się jak ptak (time: 13:14:01).
Song 11/30, page 3/4, title = Drossel - Pod gołym niebem (time: 13:14:02).
Song 12/30, page 3/4, title = Drossel - Popłyn ze mna przez mój swiat (time: 13:14:02).
Song 13/30, page 3/4, title = Drossel - Prosto w serce (time: 13:14:03).
Song 14/30, page 3/4, title = Drossel - Pytasz mnie (time: 13:14:04).
Song 15/30, page 3/4, title = Drossel - Sexy Lala (time: 13:14:05).
Song 16/30, page 3/4, title = Drossel - Słodka (time: 13:14:05).
Song 17/30, page 3/4, title = Drossel - Spotkać wrózkę (time: 13:14:06).
Song 18/30, page 3/4, title = Drossel - Spójrz w niebo (time: 13:14:07).
Song 19/30, page 3/4, title = Drossel - Studniówka (time: 13:14:07).
Song 20/30, page 3/4, title = Drossel - Śliczne ciemne oczy (time: 13:14:08).
Song 21/30, page 3/4, title = Drossel - Świąteczny czas (time: 13:14:09).
Song 22/30, page 3/4, title = Drossel - Ta Jedyna (time: 13:14:09).
Song 23/30, page 3/4, title = Drossel - Tak kocha się tylko raz (time: 13:14:10).
Song 24/30, page 3/4, title = Drossel - Takie ciało  (time: 13:14:11).
Song 25/30, page 3/4, title = Drossel - To nasze lato (time: 13:14:11).
Song 26/30, page 3/4, title = Drossel - To nie moja wina (time: 13:14:12).
Song 27/30, page 3/4, title = Drossel - To Ten Klub  (time: 13:14:13).
Song 28/30, page 3/4, title = Drossel - To właśnie z Tobą (time: 13:14:13).
Song 29/30, page 3/4, title = Drossel - Ty i ja (time: 13:14:14).
Song 30/30, page 3/4, title = Drossel - Ukochana mamo (time: 13:14:14).
Song 1/30, page 4/4, title = Drossel - Usiądź przy mnie (time: 13:14:16).
Song 2/30, page 4/4, title = Drossel - W każdą noc (time: 13:14:16).
Song 3/30, page 4/4, title = Drossel - W perły zmienić deszcz (time: 13:14:17).
Song 4/30, page 4/4, title = Drossel - Walcz (time: 13:14:18).
Song 5/30, page 4/4, title = Drossel - Weekend nad bałtykiem (time: 13:14:18).
Song 6/30, page 4/4, title = Drossel - Wigilijna gwiazdka (time: 13:14:19).
Song 7/30, page 4/4, title = Drossel - Wszyscy razem złapmy się za ręce (time: 13:14:20).
Song 8/30, page 4/4, title = Drossel - Za dotyk twój (time: 13:14:20).
Song 9/30, page 4/4, title = Drossel - Za miłość prawdziwą (time: 13:14:21).
Song 10/30, page 4/4, title = Drossel - Za oknem prószy śnieg (time: 13:14:22).
Song 11/30, page 4/4, title = Drossel - Za Oknem Pruszy Śnieg (time: 13:14:22).
Song 12/30, page 4/4, title = Drossel - Zakochaj się (time: 13:14:23).
Song 13/30, page 4/4, title = Drossel - Zakochałem się w dziewczynie (time: 13:14:23).
Song 14/30, page 4/4, title = Drossel - Znajdę Cię Agnieszko (time: 13:14:24).
Song 15/30, page 4/4, title = Drossel - Zostań ze mną (time: 13:14:25).
Song 1/30, page 1/3, title = Effect - Ach dziewczyno maja (time: 13:14:26).
Song 2/30, page 1/3, title = Effect - Ach te biełyje rozy feat. Jurij Szatunow (time: 13:14:27).
Song 3/30, page 1/3, title = Effect - Ach te życie (time: 13:14:28).
Song 4/30, page 1/3, title = Effect - Adam i Ewa (time: 13:14:28).
Song 5/30, page 1/3, title = Effect - Aniele mój (time: 13:14:29).
Song 6/30, page 1/3, title = Effect - Bananowe skóry feat. Boyfriend  (time: 13:14:29).
Song 7/30, page 1/3, title = Effect - Będę kawalerem (time: 13:14:30).
Song 8/30, page 1/3, title = Effect - Będę kawalerem Folk (time: 13:14:31).
Song 9/30, page 1/3, title = Effect - Bóg jeden wie (time: 13:14:32).
Song 10/30, page 1/3, title = Effect - Buzi Buzi (time: 13:14:32).
Song 11/30, page 1/3, title = Effect - Chce się bawić (time: 13:14:33).
Song 12/30, page 1/3, title = Effect - Chce żebyś była moją dziewczyną (time: 13:14:33).
Song 13/30, page 1/3, title = Effect - Chcę całować (time: 13:14:34).
Song 14/30, page 1/3, title = Effect - Chcę mieć Ciebie (time: 13:14:35).
Song 15/30, page 1/3, title = Effect - Chcę się bawić (time: 13:14:35).
Song 16/30, page 1/3, title = Effect - Ciało Twe faluje (time: 13:14:37).
Song 17/30, page 1/3, title = Effect - Czy kochasz mnie (time: 13:14:37).
Song 18/30, page 1/3, title = Effect - Dla Was (time: 13:14:38).
Song 19/30, page 1/3, title = Effect - Extazza (time: 13:14:39).
Song 20/30, page 1/3, title = Effect - Fantastycznie (time: 13:14:39).
Song 21/30, page 1/3, title = Effect - Hey Kochanie (time: 13:14:40).
Song 22/30, page 1/3, title = Effect - I Love You (time: 13:14:41).
Song 23/30, page 1/3, title = Effect - Insta Story feat. Boyfriend (time: 13:14:42).
Song 24/30, page 1/3, title = Effect - Ja to lubię (time: 13:14:42).
Song 25/30, page 1/3, title = Effect - Jak zapomnieć (time: 13:14:43).
Song 26/30, page 1/3, title = Effect - Jest Ogień i Moc (time: 13:14:44).
Song 27/30, page 1/3, title = Effect - Jestem w Tobie zakochany (time: 13:14:44).
Song 28/30, page 1/3, title = Effect - Już lato jest (time: 13:14:45).
Song 29/30, page 1/3, title = Effect - Kochaj (time: 13:14:46).
Song 30/30, page 1/3, title = Effect - Kochaj, mi mów (Love reactivaction) (time: 13:14:46).
Song 1/30, page 2/3, title = Effect - Kochanie zostań (time: 13:14:48).
Song 2/30, page 2/3, title = Effect - Królowa jaśminowa (time: 13:14:48).
Song 3/30, page 2/3, title = Effect - Krótka historia (time: 13:14:49).
Song 4/30, page 2/3, title = Effect - Krótka historia 2013 (time: 13:14:50).
Song 5/30, page 2/3, title = Effect - Książe 2017 (time: 13:14:50).
Song 6/30, page 2/3, title = Effect - Książę (time: 13:14:51).
Song 7/30, page 2/3, title = Effect - Mamo (time: 13:14:52).
Song 8/30, page 2/3, title = Effect - Miłość spada z nieba (time: 13:14:52).
Song 9/30, page 2/3, title = Effect - Moja Naj (time: 13:14:53).
Song 10/30, page 2/3, title = Effect - Najpiękniejszy Ślub (time: 13:14:54).
Song 11/30, page 2/3, title = Effect - Nie będziesz sama (time: 13:14:54).
Song 12/30, page 2/3, title = Effect - Nie mów nie (Ruda jest moja) (time: 13:14:55).
Song 13/30, page 2/3, title = Effect - O miła (time: 13:14:56).
Song 14/30, page 2/3, title = Effect - Oczy Twoje (time: 13:14:57).
Song 15/30, page 2/3, title = Effect - Ona jest piękna (time: 13:14:57).
Song 16/30, page 2/3, title = Effect - Perła (time: 13:14:58).
Song 17/30, page 2/3, title = Effect - Piosenka o koronawirusie (time: 13:14:59).
Song 18/30, page 2/3, title = Effect - Pocałuj mnie (time: 13:14:59).
Song 19/30, page 2/3, title = Effect - Podejdź bliżej (time: 13:15:00).
Song 20/30, page 2/3, title = Effect - Pokaż mi kochanie (time: 13:15:01).
Song 21/30, page 2/3, title = Effect - Powiedz mi (time: 13:15:01).
Song 22/30, page 2/3, title = Effect - Prawda (time: 13:15:02).
Song 23/30, page 2/3, title = Effect - Przy korycie #Hot16challenge2 2020 (time: 13:15:02).
Song 24/30, page 2/3, title = Effect - Sexoholik (time: 13:15:03).
Song 25/30, page 2/3, title = Effect - Spójrz (time: 13:15:04).
Song 26/30, page 2/3, title = Effect - Szalona ma dziewczyna (time: 13:15:05).
Song 27/30, page 2/3, title = Effect - Tacy jak my (time: 13:15:05).
Song 28/30, page 2/3, title = Effect - Tylko ona (time: 13:15:06).
Song 29/30, page 2/3, title = Effect - Ubranie na podłodze (time: 13:15:07).
Song 30/30, page 2/3, title = Effect - Uciekam od żony (weź ogarnij się) (time: 13:15:07).
Song 1/30, page 3/3, title = Effect - Uwaga (Niezła Dżaga) (time: 13:15:09).
Song 2/30, page 3/3, title = Effect - W aucie muza gra (time: 13:15:09).
Song 3/30, page 3/3, title = Effect - W Augustowie (Drinki z colą) (time: 13:15:10).
Song 4/30, page 3/3, title = Effect - Wakacje z blondyną (time: 13:15:11).
Song 5/30, page 3/3, title = Effect - Wróć tu (time: 13:15:11).
Song 6/30, page 3/3, title = Effect - Zapomnieć chcę (time: 13:15:12).
Song 7/30, page 3/3, title = Effect - Zimna Vodka (time: 13:15:13).
Song 8/30, page 3/3, title = Effect - Żono jak bardzo Cie Kocham (time: 13:15:13).
Song 1/30, page 1/1, title = EratoX - A gdy budzisz mnie (time: 13:15:15).
Song 2/30, page 1/1, title = EratoX - Anka barmanka (time: 13:15:15).
Song 3/30, page 1/1, title = EratoX - Bez Ciebie (time: 13:15:16).
Song 4/30, page 1/1, title = EratoX - Będę czekał na Ciebie (time: 13:15:17).
Song 5/30, page 1/1, title = EratoX - Bo tylko Ty (time: 13:15:17).
Song 6/30, page 1/1, title = EratoX - Chodź tu do mnie (time: 13:15:18).
Song 7/30, page 1/1, title = EratoX - Dziewczyna ze zdjęcia (time: 13:15:19).
Song 8/30, page 1/1, title = EratoX - Historia miłości (time: 13:15:19).
Song 9/30, page 1/1, title = EratoX - Ja śpiewam do Ciebie dziewczyno (time: 13:15:20).
Song 10/30, page 1/1, title = EratoX - Malowane usta (time: 13:15:21).
Song 11/30, page 1/1, title = EratoX - Miłość (time: 13:15:22).
Song 12/30, page 1/1, title = EratoX - Numerek (time: 13:15:22).
Song 13/30, page 1/1, title = EratoX - Obiecuję Ci więcej (time: 13:15:23).
Song 14/30, page 1/1, title = EratoX - Piękny sen (time: 13:15:24).
Song 15/30, page 1/1, title = EratoX - Pokochaj jak ja (time: 13:15:24).
Song 16/30, page 1/1, title = EratoX - Powiedz Jak (time: 13:15:25).
Song 17/30, page 1/1, title = EratoX - Przeznaczenie (time: 13:15:26).
Song 18/30, page 1/1, title = EratoX - Taki moment (time: 13:15:26).
Song 19/30, page 1/1, title = EratoX - Ten czas (time: 13:15:27).
Song 20/30, page 1/1, title = EratoX - Tylko z nią (time: 13:15:28).
Song 21/30, page 1/1, title = EratoX - W sercu zamieszkaj (time: 13:15:28).
Song 22/30, page 1/1, title = EratoX - Wesołych Świąt (time: 13:15:29).
Song 23/30, page 1/1, title = EratoX - Zakochaj się (time: 13:15:30).
Song 1/30, page 1/1, title = Exelent - Bambino (time: 13:15:31).
Song 2/30, page 1/1, title = Exelent - Będę kochał Cię zawsze (time: 13:15:32).
Song 3/30, page 1/1, title = Exelent - Chcę Patrzeć Na Ciebie (time: 13:15:32).
Song 4/30, page 1/1, title = Exelent - Ciało bomba (time: 13:15:33).
Song 5/30, page 1/1, title = Exelent - Ciuszki (time: 13:15:33).
Song 6/30, page 1/1, title = Exelent - Czy mogę Ciebie zbajerować (time: 13:15:34).
Song 7/30, page 1/1, title = Exelent - Dobrze wiesz (Kocyk) (time: 13:15:35).
Song 8/30, page 1/1, title = Exelent - Dziewczyna (time: 13:15:35).
Song 9/30, page 1/1, title = Exelent - Jak Talala (time: 13:15:36).
Song 10/30, page 1/1, title = Exelent - Kocham cię (time: 13:15:37).
Song 11/30, page 1/1, title = Exelent - Mam Cię w planie (time: 13:15:37).
Song 12/30, page 1/1, title = Exelent - O Tobie marzę (time: 13:15:39).
Song 13/30, page 1/1, title = Exelent - Piękne i szalone (time: 13:15:39).
Song 14/30, page 1/1, title = Exelent - Poczuła miętę (time: 13:15:40).
Song 15/30, page 1/1, title = Exelent - Podobasz mi się (time: 13:15:41).
Song 16/30, page 1/1, title = Exelent - Spotkanie za spotkaniem (time: 13:15:41).
Song 17/30, page 1/1, title = Exelent - Tylko Ty (time: 13:15:42).
Song 18/30, page 1/1, title = Exelent - Valerie (time: 13:15:43).
Song 19/30, page 1/1, title = Exelent - Właśnie taka jak Ty (time: 13:15:43).
Song 20/30, page 1/1, title = Exelent - Wszędzie Cię wezmę (time: 13:15:44).
Song 1/30, page 1/1, title = Swinger - 69 (time: 13:15:45).
Song 2/30, page 1/1, title = Swinger - Bogini (time: 13:15:46).
Song 3/30, page 1/1, title = Swinger - Lody (time: 13:15:46).
Song 4/30, page 1/1, title = Swinger - Nie dała (time: 13:15:47).
Song 5/30, page 1/1, title = Swinger - Niesamowita (time: 13:15:48).
Song 6/30, page 1/1, title = Swinger - Polka (time: 13:15:48).
Song 1/30, page 1/1, title = Discoboys - Brunetki (time: 13:15:50).
Song 2/30, page 1/1, title = Discoboys - Jeśli tylko byś chciała (time: 13:15:50).
Song 3/30, page 1/1, title = Discoboys - Mała baluje (time: 13:15:51).
Song 4/30, page 1/1, title = Discoboys - Od jutra będę grzeczny (time: 13:15:52).
Song 5/30, page 1/1, title = Discoboys - Ona dziś nie chciała (time: 13:15:52).
Song 6/30, page 1/1, title = Discoboys - Sypią się serca (time: 13:15:53).
Song 7/30, page 1/1, title = Discoboys - Zarąbista blondi (time: 13:15:54).
Song 8/30, page 1/1, title = Discoboys - Zjawiskowa (time: 13:15:54).
Song 9/30, page 1/1, title = Discoboys - Złapię za rękę (time: 13:15:55).
Song 10/30, page 1/1, title = Discoboys - Złote karoce (time: 13:15:55).
Song 1/30, page 1/2, title = Jesika - Bajki dwie (time: 13:16:05).
Song 2/30, page 1/2, title = Jesika - Bo nikt (time: 13:16:05).
Song 3/30, page 1/2, title = Jesika - Bo wierzę (time: 13:16:06).
Song 4/30, page 1/2, title = Jesika - Budzi nas miłość (time: 13:16:07).
Song 5/30, page 1/2, title = Jesika - Bukiet życzeń (time: 13:16:07).
Song 6/30, page 1/2, title = Jesika - Chwytaj Chwilę (time: 13:16:08).
Song 7/30, page 1/2, title = Jesika - Daj mi promyk nadziei (time: 13:16:08).
Song 8/30, page 1/2, title = Jesika - Dobra mina do złej gry (time: 13:16:09).
Song 9/30, page 1/2, title = Jesika - Fliegen Mit Mir (time: 13:16:10).
Song 10/30, page 1/2, title = Jesika - Gdy zabawa trwa (time: 13:16:10).
Song 11/30, page 1/2, title = Jesika - Jak niebo i piekło (time: 13:16:11).
Song 12/30, page 1/2, title = Jesika - Jesteś mym sercem i duszą (time: 13:16:12).
Song 13/30, page 1/2, title = Jesika - Jesteś zakochana (time: 13:16:13).
Song 14/30, page 1/2, title = Jesika - Język Miłości (time: 13:16:13).
Song 15/30, page 1/2, title = Jesika - Kawiarenki (time: 13:16:14).
Song 16/30, page 1/2, title = Jesika - Kiedy zbliży się ten czas (time: 13:16:15).
Song 17/30, page 1/2, title = Jesika - Latino (time: 13:16:15).
Song 18/30, page 1/2, title = Jesika - Lulajże Jezuniu (time: 13:16:16).
Song 19/30, page 1/2, title = Jesika - Mapa marzeń (time: 13:16:17).
Song 20/30, page 1/2, title = Jesika - Mój cały świat to ty (time: 13:16:17).
Song 21/30, page 1/2, title = Jesika - Mój dzień (time: 13:16:18).
Song 22/30, page 1/2, title = Jesika - Nic nie dostaniesz (time: 13:16:19).
Song 23/30, page 1/2, title = Jesika - Nie mów nic (time: 13:16:20).
Song 24/30, page 1/2, title = Jesika - Niekończąca się opowieść (time: 13:16:20).
Song 25/30, page 1/2, title = Jesika - Nigdy więcej (time: 13:16:21).
Song 26/30, page 1/2, title = Jesika - Odległość dzieli nas (time: 13:16:22).
Song 27/30, page 1/2, title = Jesika - Pierścionek (time: 13:16:22).
Song 28/30, page 1/2, title = Jesika - Przetańczyć z Tobą całą noc (time: 13:16:23).
Song 29/30, page 1/2, title = Jesika - Sidła miłości (time: 13:16:24).
Song 30/30, page 1/2, title = Jesika - To jest mój własny świat (time: 13:16:24).
Song 1/30, page 2/2, title = Jesika - To ty i więcej nikt (time: 13:16:26).
Song 2/30, page 2/2, title = Jesika - Tornerò (time: 13:16:26).
Song 3/30, page 2/2, title = Jesika - Twoje słowa (time: 13:16:27).
Song 4/30, page 2/2, title = Jesika - Tysiąc uczuć (time: 13:16:28).
Song 5/30, page 2/2, title = Jesika - Uzależniasz mnie (time: 13:16:28).
Song 6/30, page 2/2, title = Jesika - Words don't come easy (time: 13:16:29).
Song 7/30, page 2/2, title = Jesika - Wytatuowany w sercu (time: 13:16:30).
Song 8/30, page 2/2, title = Jesika - Zabierz mnie (time: 13:16:30).
Song 9/30, page 2/2, title = Jesika - Zostań mym przyjacielem (time: 13:16:31).
Song 1/30, page 1/2, title = Joker - Aparatka (time: 13:16:32).
Song 2/30, page 1/2, title = Joker - Bal (time: 13:16:33).
Song 3/30, page 1/2, title = Joker - Cyganeczka Zosia (time: 13:16:34).
Song 4/30, page 1/2, title = Joker - Czar podróży (time: 13:16:34).
Song 5/30, page 1/2, title = Joker - Cztery Damy (time: 13:16:35).
Song 6/30, page 1/2, title = Joker - Disco Show (time: 13:16:36).
Song 7/30, page 1/2, title = Joker - Dlaczego płyną łzy (time: 13:16:36).
Song 8/30, page 1/2, title = Joker - Dlatego kochaj (time: 13:16:37).
Song 9/30, page 1/2, title = Joker - Dwa serca (time: 13:16:38).
Song 10/30, page 1/2, title = Joker - Gąski, sztunie i lalunie (time: 13:16:38).
Song 11/30, page 1/2, title = Joker - Impreza (time: 13:16:39).
Song 12/30, page 1/2, title = Joker - Jak zapomnieć (time: 13:16:40).
Song 13/30, page 1/2, title = Joker - Jane, Jane (The Hurricane) (time: 13:16:40).
Song 14/30, page 1/2, title = Joker - Jesteś obok (time: 13:16:41).
Song 15/30, page 1/2, title = Joker - Kac morderca (time: 13:16:41).
Song 16/30, page 1/2, title = Joker - Kiedyś zatęsknisz (time: 13:16:42).
Song 17/30, page 1/2, title = Joker - Kuguar (time: 13:16:43).
Song 18/30, page 1/2, title = Joker - Kusicielka (time: 13:16:44).
Song 19/30, page 1/2, title = Joker - Kwiaty miłości (time: 13:16:45).
Song 20/30, page 1/2, title = Joker - Lokatorki (time: 13:16:45).
Song 21/30, page 1/2, title = Joker - Łyk szampana (time: 13:16:46).
